,PSV,IF,IGL,LT,INC,ADP,VISl6a,DCO,VCO,ISN,KF,LC,LGd,LGv,LAV,APN,SUV,LPO,RT,AVP,VISpl2/3,AVPV,MA,BLAp,SG,SGN,BST,SPFp,SPVI,MPO,ENTm1,SUT,ENTm2,ACVII,NDB,V,NOT,VAL,VI,ENTm3,VM,VLPO,VPL,ENTm5,VPM,ZI,PARN,VISpl4,VISpl5,VISal2/3,ENTl,RSPagl2/3,VISl2/3,PO,GPe,POL,GPi,MGm,PS,DG-mo
VM,1.7129968668665048e-06,5.073607910303487e-06,6.395936820373823e-06,2.1430554732658523e-06,5.390138002840836e-05,1.5340105793160168e-06,3.5207113925183887e-06,2.7971196169544086e-06,9.723490664220084e-07,1.339100055919408e-06,6.495911174747985e-06,2.2155977379758768e-05,2.695507195377225e-06,3.025187158042316e-06,1.4829864482124021e-07,2.2378388764244177e-05,2.2200067460527266e-07,7.67207809056155e-06,0.00036775817160480435,1.555340955576596e-06,3.8225711560759835e-06,9.99946268424943e-07,2.3959362072660733e-06,1.9288976083556387e-06,3.744986685480264e-06,7.943286579323034e-07,1.4047487175710282e-05,0.0001138777563185569,1.5758918880597751e-07,2.3263412526926745e-06,6.455416778219454e-06,9.76466529156994e-06,5.599963130238253e-06,1.4301300159540776e-05,7.505366538441256e-06,2.1159438666654164e-06,2.8395601205274017e-06,0.0004430893643682354,2.617220543964655e-07,2.733488815479296e-06,0.0014554732988669617,1.4790730959443783e-06,8.118637269789985e-05,3.947226696211276e-06,6.911273336992387e-05,0.00011787298104272844,3.824457124789914e-06,9.837267256693975e-07,3.6967703986611023e-06,3.8524879738198927e-07,7.559634261159432e-06,3.497549384935396e-06,4.913771670318763e-07,8.782698819558028e-05,0.00012000128964575899,1.130771772245726e-05,5.301705135171182e-05,3.8913315272778175e-06,3.257234207858261e-06,6.398217326158088e-06
VLPO,5.1047250933010954e-08,0.00024730832598183,1.8675551250806383e-06,1.7171185602929746e-05,6.410336077446381e-06,0.000505055956056844,1.957320577424517e-06,1.0455089289181136e-06,6.55949347397415e-07,2.8825303448444785e-08,6.740029655956487e-07,7.436350530963161e-05,9.866975181054163e-07,2.469371952631446e-06,1.0714085417444946e-08,3.2775086251853886e-06,1.282767066928106e-08,0.0006578396079382712,2.5984185487945083e-05,0.0011937165590045612,1.2101948461291198e-06,0.000797977706922733,3.98764946964161e-05,3.514405753337056e-06,3.837200878227894e-06,2.59029440610868e-06,0.0002617963962705178,1.555453927879086e-05,2.9134966729779333e-08,0.0010818903110615037,6.143138083475612e-07,9.487962485863261e-06,8.189013254435479e-07,1.3332832418911624e-05,0.0003564141279501705,1.2641730824248921e-06,4.1166885476235004e-07,1.723200284450028e-06,5.965088032253576e-08,7.169740909537784e-07,1.714890452080985e-05,0.000989837974897513,2.2719078680310065e-06,2.301642351005375e-06,2.2323827423341877e-07,5.1344003884469354e-05,2.365506629244102e-06,3.4318052872219166e-07,4.505400087935761e-06,9.204659411613275e-10,1.3733139071420544e-06,6.781089598298847e-07,5.9810317954989465e-09,2.3809552617988973e-07,1.9476739546462397e-06,5.464843515898332e-06,6.9592929693511526e-06,3.7231334034051203e-06,0.0006286251965798111,4.554677290185613e-06
VPL,3.1010383059645172e-06,2.584144699181608e-07,3.965235744312034e-06,1.1672018234786517e-06,3.2513000237188686e-07,1.378365095521701e-11,5.857580164533332e-06,3.0227323853438182e-06,3.3384617441410268e-06,3.6870691488054464e-07,6.469794688552856e-07,1.1521415096425874e-06,1.0382342425624614e-05,5.8374646599375675e-06,2.1873420412128352e-08,1.7830699209701423e-06,9.609511763962032e-08,1.6393056875559025e-06,0.00040669281812342627,6.69048868597015e-07,5.9652724308775105e-06,3.743477010457724e-07,1.2352341783952255e-06,3.2504060980573278e-06,9.598250051502549e-08,1.4436110225763915e-06,5.010277398506245e-06,2.3448911538480832e-05,1.2590137802607798e-06,6.413588850046417e-07,4.4402722128714394e-06,2.278260009094369e-06,1.4715334597720773e-06,1.0258266514966855e-06,1.1351836914305578e-05,1.6117556019356953e-07,1.0129264513670331e-06,0.00055433327872556,1.6720829308262822e-09,2.0511289382392062e-07,0.00012899408918002917,2.987074706189882e-06,0.0004647887685075475,5.904366163774429e-06,0.0006523335608271002,1.3903763417464645e-05,5.738058254267386e-07,8.647523592675785e-06,8.420672914011272e-06,1.7393848385679657e-06,1.403864136375741e-06,2.2041611091364697e-05,7.86917494109264e-07,0.00032142017234526913,9.741906543040617e-05,8.396169614972233e-06,5.1757078829954004e-05,1.0877916119792704e-05,1.7184071632758932e-07,1.0532518424749082e-05
ENTm5,1.457169643826191e-08,1.8457430771087421e-06,1.0639781733154237e-05,1.8196094633119334e-05,6.258177156433687e-08,8.66709235192225e-06,0.00018259319242628505,3.867927509964091e-06,1.447996923039595e-06,0.0,5.176960340034478e-09,4.0227847423976273e-07,8.211697520561956e-06,2.142588909811204e-05,1.2116329508138574e-08,2.695621889707246e-06,1.6715300036849762e-07,1.4667591962665645e-05,1.9856557296056587e-05,3.307330729044757e-05,0.000180953355712606,1.222751908250446e-05,3.196997891363071e-05,0.00015068856846849995,9.201726844967415e-09,1.8482212132445538e-05,5.6174760119334535e-05,8.532453071818548e-06,3.959960280225525e-08,2.4629205412208423e-05,0.00033130759044591767,1.7787251981470987e-09,0.0005881234738904345,0.0,6.229225036334694e-05,8.006603464757468e-10,3.168928472873568e-06,1.8781165578307363e-06,5.5818588756366533e-08,0.0005680723333525865,5.268984667394499e-06,3.5330055120375124e-05,4.360424748329779e-06,0.0006737039337688007,1.6054835960476887e-06,9.917386530199028e-06,3.9158356755165064e-08,8.696709878907669e-05,0.0001667676998825905,7.405463529532816e-05,0.000376752101046997,4.695695554167309e-05,8.48225474712949e-05,5.1712699595603105e-06,6.731148105825486e-06,2.0453688169269395e-05,9.35561368217846e-07,6.9734176862169844e-06,6.926500317191357e-06,0.0002213306097451895
VPM,5.3108739636936776e-06,1.0255125653661026e-06,4.179059806196414e-06,1.214800486750286e-06,2.5243510533746686e-06,3.083681991612472e-11,5.499229472732343e-05,1.9960277601764513e-06,2.4202168559995797e-06,1.1218925416413097e-07,2.0456851221655917e-06,1.5746998187812912e-06,7.203673090174387e-05,6.418826805686458e-06,3.9253157929415816e-08,5.902054168614199e-06,6.445353235130697e-08,5.369246799849709e-07,0.0003213297910667388,1.840538626317775e-07,2.4796216542546866e-06,7.765659418422015e-07,1.0766651638033866e-06,8.816904595978251e-07,4.995394733802328e-07,3.0064572693523117e-06,1.5642931613034484e-06,1.625078368529466e-05,1.2519952472036081e-06,3.506471978320683e-07,4.699528635096907e-06,3.8123467683609255e-06,1.109642575067356e-06,4.903470144065551e-07,1.4215674350629508e-05,2.1849507480737333e-07,3.0715027264519565e-06,0.00023268840577068517,5.138443532148231e-08,4.078611517242108e-08,7.218020303190229e-05,5.66836545238481e-06,0.0004695017541270742,2.2467005432287882e-07,0.0007193166610706837,8.831139302649023e-06,4.4483970098038127e-07,9.513375405922303e-06,5.640110447818652e-06,4.069068648873756e-05,1.5504953820729865e-06,1.0151307352375604e-05,4.983225600394771e-05,0.00031826682742434317,0.00011424577388773811,9.09927154487795e-06,1.68447141894358e-05,1.274646938630388e-05,1.7060659969110952e-07,1.219931616700674e-05
ZI,2.7793323309333375e-06,4.818342137234163e-05,3.121241298039877e-05,5.593022781637805e-05,0.00026891927952091613,5.7373277947518504e-05,5.2982637975541734e-08,1.7154971713784027e-07,7.543390362685414e-08,3.678492017913729e-06,2.7735794651690907e-05,4.136423687827385e-05,4.4625256293734405e-06,2.6932792448253927e-05,2.7984523478020075e-07,0.0004826396459145937,3.732496492561342e-07,8.517869142500813e-05,4.27474036506287e-05,6.991846190016039e-05,1.2296259887329117e-07,3.6399210728772785e-05,2.3581567507508004e-05,8.15231545534084e-06,4.258879982896404e-05,3.36032763559705e-05,4.441774733380075e-05,0.000653790869208458,1.6460578904012426e-06,7.817047342582043e-05,6.950246664228531e-07,6.144019912775604e-05,5.782699720678534e-07,8.145872490176262e-05,5.655686422994582e-05,1.4220987615536977e-05,3.273339092651329e-05,0.00015362222222254366,1.3911744300604071e-05,3.6429406897406844e-07,0.0002710286926480752,5.4864836631758374e-05,0.0001232607136391112,7.048704633503312e-07,6.783283713739632e-05,0.000671512845253545,2.8377389033339637e-05,2.6352389729821886e-08,6.061694162005988e-08,3.007997076954445e-09,1.6304132157434178e-06,1.1350233026101134e-06,7.67229137610124e-09,0.00017519256665524723,0.00049749492159637,0.00014173173210922278,0.0006203082246829767,0.00011040160762056206,6.60628841719284e-05,7.665669927328339e-06
PARN,0.0001548806069728825,4.656228461227365e-06,3.3485087786307455e-07,2.6600389947454357e-06,0.00010257843693249616,1.3649760071186682e-06,3.313447213175878e-09,1.2107251210638806e-05,1.491425937241154e-05,0.000645305952948128,0.00028626061698934724,9.155459132879603e-05,2.2017391563893888e-07,5.182769079362977e-07,0.0002113818568876207,3.3298851983903876e-05,8.074684476672249e-05,3.1601288397576398e-06,1.221135793923662e-06,2.9280079236940904e-06,1.1526751084888539e-07,5.517902876257119e-06,7.309183800679542e-07,3.318273859046571e-08,1.2978067152538404e-05,4.19031564684781e-06,1.0265592918269772e-06,6.0448663181278246e-05,0.00017414699355009161,1.9318665742144583e-06,1.7533831123787385e-06,0.0004591605564319065,4.815880565326903e-07,0.0006313389299433334,1.5330196061890394e-05,0.0004781032878391387,1.3742717399284802e-06,1.2230581298421699e-05,0.00024416170865744957,7.212761976846612e-08,1.4577279512056061e-05,5.9088185587913455e-06,1.220960454172415e-05,1.2315633121327615e-07,1.1859442757164395e-05,2.434784539367722e-05,0.000564391705202536,3.968087622525086e-10,1.878141568488582e-08,1.027248025184504e-08,4.5281188697007026e-07,4.511877281398503e-08,7.194088626378332e-09,1.7698422633510348e-05,6.403367031748076e-07,1.916810251461163e-05,2.667990353827323e-06,1.5484608596970667e-05,3.206011508992918e-06,5.664426800444555e-06
VISpl4,1.2511189669096984e-07,3.050250978183701e-07,0.0007238122071153595,0.00016936131941431697,7.587610981472041e-09,3.834009968189513e-09,0.0022194956247424988,2.272091221534346e-06,5.191812519640208e-06,1.7010496606441367e-26,2.3798089681006497e-07,2.8319709419347767e-07,0.0006097809239897955,0.0006384985624145842,2.1421619585807057e-09,0.000102557789311725,4.79625379057061e-10,8.541064741626255e-08,0.00010726382317972108,1.2294496289697259e-08,0.001544201402957329,4.653707104025169e-06,1.0961170676965958e-07,3.272586600559255e-06,1.8333668286483527e-11,0.00011749785707372958,4.0599592290619464e-07,4.4838831726025385e-06,4.204438597332104e-08,4.229873415011933e-08,2.4445887865049243e-05,3.394684811252853e-09,6.20285486010556e-05,3.4370029342207816e-11,1.4561550414375216e-05,2.5165065316133045e-10,0.0005362235203309661,3.03507252854162e-06,7.265078627304778e-08,3.277396944375503e-05,1.1018141719690328e-06,1.0492260333267117e-05,1.9332647063745278e-05,4.586417713935692e-05,1.356077600427209e-05,9.280449620476512e-06,6.834190085425038e-07,0.0035998131749614224,0.0018258140479361017,0.0006346707474519876,8.847491383519235e-05,0.00037454815956352563,0.0016671011887257308,6.157177714006625e-06,7.2681246859971064e-06,9.85168296343298e-05,1.233765119565934e-06,4.38445841287569e-05,1.5064063400737778e-13,3.395079461880631e-05
VISpl5,1.3449771868364485e-07,2.946178958292833e-07,0.0006792546692411084,0.00015533299287330784,7.0224432186370134e-09,4.485032129024617e-09,0.00204717373402821,2.3382488734843805e-06,5.485317593830318e-06,1.4593249065942172e-25,2.4686679660720426e-07,2.990129024948137e-07,0.0005694006309841531,0.0005932171323443104,3.1575724418335397e-09,9.648807479072228e-05,6.846243504462532e-10,8.170648138025289e-08,9.999857512897388e-05,1.519792915950116e-08,0.0014651083154730063,4.97054874882097e-06,1.0161802936590275e-07,2.992524084040978e-06,2.118095259810889e-11,0.00010674541546210434,3.773766591458879e-07,4.146268621617151e-06,4.533700979066955e-08,4.0012466854605274e-08,2.2571171340234174e-05,3.00871218178655e-09,5.572270960053e-05,3.056149959527473e-11,1.5119402386285168e-05,3.1018895550796214e-10,0.0004914906598146685,2.8926461868748284e-06,7.850000431504206e-08,3.006323933122045e-05,1.0379482893942212e-06,1.1173728375670148e-05,1.793779336037278e-05,4.321089661287946e-05,1.2658976684614303e-05,8.581295568743522e-06,7.368746546941928e-07,0.00349279334171528,0.0017699726068417846,0.0005784820882127504,7.94653748037216e-05,0.0003434589765431478,0.0015434193815997532,5.760607074858901e-06,6.62898705214477e-06,8.997259946437175e-05,1.2340070283330138e-06,3.9876018778622445e-05,7.75477922375915e-13,3.249951611557211e-05
VISal2/3,5.625817519991114e-06,2.529562748039266e-06,0.0009125323525796522,0.0006387524662236957,3.489881423909084e-05,7.364012211648201e-11,0.0021282105737359634,5.784370419665018e-06,4.57470588836206e-06,1.6675635039332737e-11,1.529183993626407e-05,1.6299451920957105e-05,0.000575362046963619,0.0005787981771660787,8.549167871680773e-07,0.0005073541042167801,9.518196596127588e-07,1.6386978342688026e-07,0.00019930327640089952,1.4410078493882905e-08,0.0005204876168086616,1.5782945745880494e-06,3.2387648825645205e-08,4.1573967398393885e-07,4.322767395055583e-05,0.0006704551454977869,1.7027211209514995e-07,0.00017438738611773706,5.233016650366477e-06,5.463456949556347e-08,1.2157543226184627e-05,4.161466520506061e-06,1.888457532857596e-05,1.134340036808577e-05,1.0661034677810436e-05,3.6554291444641486e-07,0.000684576215491476,5.551189604428113e-05,3.4203938118449806e-06,7.838229335756923e-06,2.6869313992817014e-05,3.945784393804357e-06,0.0001498986193177538,1.5060816916451296e-05,8.672450626708615e-05,0.0001527231793901494,2.4557333873914784e-06,0.0004293343336216986,0.000427523097369829,0.0024270519733146155,3.655129171511261e-05,0.00022418686127522277,0.0020269780725894787,8.752487145248926e-05,2.496818935567309e-05,0.0006051943191262214,3.985089623697915e-06,0.00041001732947822654,9.200865488655969e-17,1.5350770842089548e-05
ENTl,1.75116348702085e-08,5.592918086434957e-07,3.5063803373084447e-06,1.4225959454373201e-05,2.8760729292146873e-08,1.2046503134170126e-05,0.00015877991180406284,5.538953932985001e-07,7.300881004896935e-07,0.0,2.9254307645778555e-08,8.827401581212706e-07,4.142370677580673e-06,5.4558570374562006e-06,2.849133552921121e-08,1.643782843680756e-06,1.2513651568384263e-07,2.3398897807912506e-05,1.0973180417098441e-05,1.7467059551030215e-05,0.00018660402678530416,8.022491792060707e-06,0.0001432031321207783,0.0005457518218855226,1.0572355486533886e-08,1.48431497196541e-05,0.00011555972719989554,8.797800935454727e-06,4.123506558277738e-08,1.692950199786931e-05,0.0003267667203760014,2.1774228274706952e-09,0.0004940908890296053,0.0,9.917999543074535e-05,2.0187073312205055e-10,8.751511958425706e-07,1.259447979479839e-06,7.482335930539123e-08,0.00031962605593085244,3.2554308283265323e-06,3.208671378217817e-05,3.771312628395983e-06,0.00029997623355777813,1.4447585750955111e-06,6.270223272115617e-06,3.486273637052015e-08,9.349912369505944e-05,0.00011529431532855532,0.00013767361150686047,0.0009998219521321179,5.706254592225866e-05,0.0001557408970700671,4.728838423972729e-06,1.412689728691266e-05,1.8043627094126755e-05,2.1182971862789863e-06,6.177024548909825e-06,1.771131395197977e-05,0.0003229468494229635
RSPagl2/3,5.715314169558718e-07,7.34442547004993e-07,0.00037279048358636015,0.00018776838362677772,5.531947704706325e-05,5.7265416821932245e-12,0.0007439896393442153,2.2271361178855436e-06,1.9735848842692953e-06,9.32543765622109e-09,2.269307764020293e-06,1.4004449906186859e-05,0.00035490115717804675,0.000417925679938696,2.1250692149194391e-07,0.00034899130675247004,1.4248418054746817e-06,1.6471398672698166e-06,0.0002815416174280513,4.6949849151920673e-07,0.00023166165365698792,2.85490613740841e-07,5.047059458374595e-07,2.2977340190387288e-07,5.381105632533809e-05,8.030438261630951e-05,1.3400411659702396e-06,0.0001866029778135414,1.3615587959401385e-06,4.4514980572273533e-07,3.5163753941404053e-06,1.312520595491187e-06,3.801044103041202e-06,1.8599491527672456e-06,1.1536912522093962e-05,1.8361764644285017e-07,0.00030308776726371644,9.461489172395756e-05,2.1158190966856253e-06,5.482369173045419e-06,7.995622098844903e-05,1.1884577828712582e-06,0.00026010293336753686,2.954716978707082e-05,3.6239449027606536e-05,0.0002526010620269151,8.468863273062715e-07,0.0002497622979761552,0.0003542582384645062,0.0002933399477974683,1.3411170606080958e-05,0.0007135257353817718,0.0002910534902713837,8.540593970277451e-05,2.201369486215274e-05,0.00024264922705493865,9.55441295257723e-06,0.00015198630564509198,3.104474644419755e-07,2.3264059509847824e-05
VISl2/3,2.7576976368613155e-07,3.4440205035966566e-07,0.0008538020325556396,0.0003110422063756202,1.6223679844455313e-06,2.3962849546200327e-09,0.0025581229549277978,2.18836412194655e-06,2.4502770472670864e-06,3.89188669422166e-16,8.808957596041752e-07,1.7714302477855377e-06,0.0007519440822307443,0.0006995521275267128,1.0541402074918972e-07,0.00023353709436855837,2.4471499414977177e-07,9.882896922724895e-08,0.0001564303605947336,1.1126885272440336e-08,0.001044545997681436,1.4610419952202165e-06,1.1747966137818564e-07,2.744080303034236e-06,2.0392032746716316e-06,0.00020884681348796736,3.908554777031647e-07,1.8813692986487717e-05,2.0186534132425777e-07,6.257683284694636e-08,1.7883622847308846e-05,2.1175734760050027e-07,4.535399386679506e-05,6.386866105325927e-07,7.223337784982293e-06,7.047706315382703e-08,0.0006987044511145082,1.395560086615765e-05,2.5662440138009117e-07,2.2325205185857028e-05,3.733521133061974e-06,3.2019717239460147e-06,4.847569682054025e-05,3.673230713398816e-05,3.356016249688791e-05,4.0651016873410764e-05,2.8693705452177585e-07,0.0018811315784472253,0.0011102753628317423,0.0010946093971695005,6.7259613042611e-05,0.0003081746964528663,0.0020829566265311325,2.5060537738822347e-05,9.190540768327202e-06,0.00019077638749457457,1.1731089923285434e-06,0.00011163348945883266,3.3159459701347225e-16,2.564008688204218e-05
PO,2.6736451139920176e-06,6.100206222747424e-06,1.3921223678144214e-05,6.621734263609744e-06,1.3457422155018433e-05,1.5828422348803384e-09,4.92190139707603e-05,1.7152545893253083e-06,1.5071860404960989e-06,3.266916568638501e-08,1.5722533989670411e-06,1.4628868552951188e-06,4.0160723956471874e-05,1.3594367397662686e-05,1.390798858881619e-07,4.5531366698148194e-05,5.5875516813080295e-08,7.367660407544271e-07,0.0002583777898411667,1.6205356739332726e-07,1.4011401664585242e-05,2.6597521280282006e-06,3.085276486345964e-06,8.093542985337134e-07,2.995692670264132e-06,1.2640907724083388e-05,2.795498704349988e-06,3.6569965256855634e-05,1.985376991599849e-07,1.2474296101098616e-06,3.756834665613378e-06,2.575735445538879e-06,1.3543129960178813e-06,3.25178607436585e-07,2.8300814910291726e-05,1.6212208388589658e-07,1.0588384750839732e-05,0.0001097632310090194,4.424110340915107e-07,1.948825858516265e-07,5.562238343622987e-05,1.0839777212339594e-05,0.00031001101993584964,2.4076165722303955e-06,0.0003770400119196093,3.1038747893142494e-05,1.8625876652144558e-07,1.8549116604410946e-05,2.070977872165724e-05,3.107512779311604e-05,2.5669746776141286e-06,3.082660182058836e-05,2.899795698027132e-05,0.0007831700425511508,8.507444992512567e-05,5.51703081144155e-05,9.319732043159194e-06,1.7780856524285518e-05,8.759757411072779e-07,2.846172524209941e-05
GPe,5.036281597074577e-07,3.041217139674926e-06,3.360142654746465e-07,1.3063268998406925e-05,2.757473678278334e-06,6.793486533034729e-06,4.985827827177087e-07,7.796345061917032e-07,1.3799199294655728e-06,5.037780515675084e-07,2.7805767432083215e-06,2.2813977020499536e-06,9.209151604204065e-08,6.164800032472721e-06,3.9216732393332223e-07,7.85565855669373e-06,3.7163323028760645e-07,5.331992616473589e-05,0.0005860710524937493,6.305291640896065e-06,4.651819551920281e-07,3.897473956753731e-06,9.309428325469998e-05,7.553700426901592e-05,1.7111135699984785e-08,8.992819108170914e-07,9.038728878368227e-05,6.857433225952808e-05,1.3791227596857592e-07,1.6034005131116814e-05,1.5192682208593667e-06,1.1503280118413679e-05,3.5325977929321646e-07,9.140663807625284e-06,3.4551050392800496e-05,5.889018851107194e-06,1.337407903450785e-06,0.0003031962547110955,2.5939233102723177e-10,2.5737390029546262e-08,0.00022212627838951837,5.38550962750036e-06,6.721508725924926e-05,5.347484607896976e-08,2.7059129252969885e-05,0.00012697941836470816,8.696525161490535e-06,1.1295864703972617e-07,1.1342636361539865e-07,3.679087809383817e-07,3.1581978537199342e-06,2.0400749590534775e-07,7.278976498082851e-08,5.224523474217458e-05,0.0006711236363094066,1.7138589227741673e-05,0.00048179489336785237,4.114785347294994e-06,1.3083324922118584e-05,3.5940620906038637e-06
POL,8.595229911060383e-08,1.6739235188943801e-06,3.226154182049331e-05,4.1870395631740324e-05,2.9296077425104477e-05,7.534446828728988e-12,0.00017135227371519233,6.796017155583775e-07,4.23905520521162e-07,1.6372078421697673e-15,1.4309643682348894e-07,1.994578653638836e-06,0.00012272823418128884,5.108258243028598e-05,1.6261243004119425e-07,0.00010396052378239002,6.30696595835636e-08,1.998027357535299e-06,0.00025783253628435573,3.2850768373126984e-07,2.2956004025486055e-05,1.2087241873156938e-06,2.1515313478873906e-06,4.957802626845119e-06,6.866065628508884e-06,0.0011012502429377496,1.6571403859391538e-06,0.0002474639381460898,1.543508427481524e-08,5.297320022449956e-07,4.052317801498101e-06,3.4565009379954965e-07,1.1658713568474042e-06,6.313918271609922e-08,1.9397179704115606e-05,5.122096435396428e-08,4.42899229380185e-05,8.00428060769475e-06,8.514226491704639e-07,1.196802848077977e-07,1.5078676233488941e-05,8.20334118989861e-06,0.00030717644464094043,6.007892562033393e-08,0.00021254373313599808,0.0001402256234732029,3.875581467047781e-08,4.1294422241642104e-05,4.156592127883525e-05,9.59230552175028e-05,4.517503361136753e-06,2.3631194717935302e-05,8.846213029146683e-05,0.00022056811172273047,0.00016599422027385039,0.0003607505313935715,1.8179108211382312e-05,0.0010630192822955037,2.1743480956263195e-08,2.8232260840538425e-05
GPi,8.405928714423159e-07,2.7975976404444768e-06,1.1192682685615872e-07,5.2594094451703115e-06,1.9777280709180597e-06,1.4912746140269048e-06,2.516514035405383e-07,6.602090134771378e-07,1.0661809272188814e-06,1.6339506728059024e-06,6.7708875513933546e-06,4.425011566429802e-06,4.585797227737868e-08,2.6304067126574175e-06,1.57450348863417e-07,4.188303033397934e-06,1.497317350691382e-07,5.760683760090748e-05,0.00027359685939284375,3.320309894754272e-06,1.3618250106310126e-06,7.137489510096424e-07,0.00024589132445125756,0.00017998944452183658,4.5434391995507597e-10,3.845825473183445e-07,8.861991527458896e-05,3.8733917975482294e-05,2.5481862017551224e-07,6.997660704765005e-06,9.013815060664404e-07,2.2416134681604858e-05,2.523414390888298e-07,5.181798187274986e-06,5.244875544869469e-05,9.065930089250364e-06,6.149633008162392e-07,0.00012523988006569916,7.797723668499984e-11,7.379483959001954e-08,0.00011119439677778747,4.8455431438410715e-06,3.1471348813537344e-05,1.3856379860517723e-07,1.1017697557818036e-05,7.08818331130586e-05,1.557608683445168e-05,3.735946406235222e-07,3.7667409265652705e-07,1.483595498667287e-07,8.324460304003501e-06,1.0546324402908336e-07,2.9352534032206193e-08,2.158355822308344e-05,0.0003270481254878543,8.8527228027828e-06,0.0002617951876841816,2.199665293788572e-06,6.5078233942088e-06,2.0814570218046234e-06
MGm,1.977744930440493e-07,1.1009765911988435e-06,6.962453692969649e-06,3.04473611349178e-05,1.1480657937553894e-05,4.257718332528135e-19,5.854066911005068e-05,6.522328421413386e-07,2.4935966371117537e-07,4.529775486664653e-14,2.0538015787851678e-08,2.1249180250102376e-07,5.1441818203533515e-05,1.1759914757579316e-05,8.807610805566085e-08,1.5723990310936325e-05,5.4061915965414996e-09,1.4134681906053875e-06,0.00025880648242690836,2.3740966357461373e-08,2.5347009728216658e-06,2.040303182433209e-06,3.1322740307465084e-06,1.2470339057387569e-06,4.949995651799629e-07,0.00033332946268048246,2.6767660875002575e-06,0.00038321851788319683,8.638464076809523e-08,8.336277377928069e-07,6.71796418153677e-06,6.796106763050827e-08,1.497268747624961e-06,3.4151618173937196e-09,3.837265056430327e-05,5.982105673660562e-09,9.96042120171842e-06,1.0927573076207707e-06,5.870335202395706e-08,1.1178276638099243e-07,2.148436325714814e-06,1.907077957738313e-05,0.0005574654501577653,2.0328653001896035e-08,0.00038335163570700357,0.00015761650183681764,2.415229415065342e-08,7.5638680242553726e-06,5.247632831124542e-06,3.176893373517692e-05,5.794048251508058e-06,1.993455880401901e-06,3.6194014720221244e-05,0.00015201084256280208,0.0003064032202540173,0.00011293316701856899,3.065532133207224e-05,0.0017474693047993394,2.9197247459809036e-08,2.1803533219563597e-05
PS,3.3495936914913285e-08,0.00021439872533004993,1.177255836125375e-06,1.5828245324331523e-05,4.57285051489788e-06,0.0007644063596867728,9.158995306783701e-07,6.246409000617598e-07,3.998495715944509e-07,2.6954140412164412e-08,4.5438722198357335e-07,6.3059048601685e-05,5.105543995253396e-07,1.7155386073767623e-06,4.178613620511513e-09,1.7971764635690418e-06,5.91338949132289e-09,0.00044324205368606086,1.6644562431022215e-05,0.0010061084778067379,5.415119778677956e-07,0.0007108656337700633,2.1306459378722296e-05,2.9416036469732017e-06,1.6116747998563585e-06,1.1164925814465148e-06,0.00030507864852355893,1.3548362593153534e-05,1.8949457979534824e-08,0.001015976983481208,4.048430404211714e-07,7.320134301416364e-06,5.024735016833348e-07,8.99457359066431e-06,0.0002150025909405223,1.0945880225354943e-06,2.8890404842327715e-07,1.3503506544993693e-06,2.4601438202047544e-08,5.150377005889703e-07,1.2033530603325947e-05,0.0006622917494207839,1.8253824091615044e-06,1.4671637808102512e-06,1.5887967464479916e-07,4.274540888594514e-05,1.771185729116814e-06,1.6076325006806434e-07,1.952367061916001e-06,3.6444526163965586e-10,9.365493897402107e-07,3.6031232504542176e-07,2.6166880262088953e-09,1.675952847183481e-07,1.3730979522148984e-06,3.0835754098711578e-06,5.778640602931133e-06,2.062330214884389e-06,0.0007607889525453038,2.808483194210315e-06
DG-mo,8.125755607642081e-07,4.503856156198709e-06,3.4404145368780427e-06,9.023026246645833e-05,2.7266649381313417e-08,1.4504972420518132e-05,1.5474458413226806e-05,5.398117113972426e-06,8.996652346801672e-06,0.0,2.3449482191600632e-09,2.9135571987930624e-06,1.3492546361273695e-05,5.303430532993646e-05,3.4383847410670656e-08,2.8877846158432716e-07,2.2847041065527973e-08,3.70633000293245e-05,4.748108766268405e-06,2.988763865824011e-05,1.5436741238123435e-05,2.153243425437195e-05,1.182482224088755e-05,6.673186271486268e-05,1.9721572649248234e-07,1.0308363003553035e-06,2.831060890479786e-05,1.9955977092749272e-07,4.806025352531873e-07,3.2553239567540154e-05,7.297872718539525e-05,4.973932045100656e-08,0.00011818848556042156,0.0,0.00028564690029662715,1.9004096961483317e-10,2.888393491406733e-06,5.269883400263842e-07,1.446951952941016e-08,0.00010064831415143347,3.3420028545889864e-06,3.766990705614751e-05,7.422122129063631e-08,0.00012614868638260676,3.3689450012467983e-08,5.9253916105364276e-06,8.902361343948481e-07,4.747668489230693e-06,1.4424603309209778e-05,2.1252614230405595e-06,4.9635246119580264e-05,2.0908373923915355e-06,4.983546517166967e-06,3.079898581281589e-08,3.534175854305639e-07,1.7502174474042325e-07,4.779841611774842e-07,3.5985467678467773e-08,1.499512708842653e-05,0.0020757980667303316
