,PSV,IF,IGL,LT,INC,ADP,VISl6a,DCO,VCO,ISN,KF,LC,LGd,LGv,LAV,APN,SUV,LPO,RT,AVP,VISpl2/3,AVPV,MA,BLAp,SG,SGN,BST,SPFp,SPVI,MPO,ENTm1,SUT,ENTm2,ACVII,NDB,V,NOT,VAL,VI,ENTm3,VM,VLPO,VPL,ENTm5,VPM,ZI,PARN,VISpl4,VISpl5,VISal2/3,ENTl,RSPagl2/3,VISl2/3,PO,GPe,POL,GPi,MGm,PS,DG-mo
ZI,0.003079500222674138,0.004047407395276697,0.002091231669686718,0.0009508138728784269,0.02151354236167329,0.005220968293224184,1.0861440784986056e-05,0.00010464532745408257,7.777235463928662e-05,3.6784920179137286e-05,0.004964707242652673,0.00053773507941756,0.0031817807737432634,0.010988579318887602,7.919620144279682e-05,0.6163308278329361,0.00013063737723964698,0.043526311318179155,0.061214282027700295,0.006222743109114275,2.6068070961137728e-05,0.006697454774094192,0.008654435275255438,0.005788143973291996,0.0006814207972634246,0.006183002849498572,0.05956419917462681,0.09414588516601796,0.0029760726658454467,0.04424448795901437,0.0008625256110307607,0.016220212569727593,0.0007367159444144453,0.00032583489960705047,0.04089061283825083,0.004977345665437942,0.007004945658273843,0.12305140000025747,0.00045908756191993436,0.00035846536387048336,0.25639314324507917,0.0034564847078007773,0.10982529585244807,0.000655529530915808,0.11090668871964297,1.218795814135184,0.06614769383671469,9.486860302735879e-07,1.5093618463394912e-05,6.046074124678434e-07,0.010419970861816183,0.0007275499369730826,2.3477211610869793e-06,0.2221441745188535,0.7760920776903372,0.028913273350281446,0.26487161193963105,0.028152409943243323,0.006738414185536697,0.03306203439656713
PARN,0.17160771252595383,0.00039112319074309867,2.2435008816825997e-05,4.5220662910672404e-05,0.008206274954599694,0.00012421281664779882,6.79256678701055e-07,0.007385423238489671,0.015376601412956298,0.006453059529481279,0.051240650441093154,0.0011902096872743483,0.00015698400185056342,0.00021145697843800946,0.059821065499196656,0.04252263398344525,0.02826139566835287,0.0016148258371161538,0.001748666456898684,0.00026059270520877405,2.4436712299963703e-05,0.00101529412923131,0.0002682470454849392,2.3559744399230654e-05,0.00020764907444061447,0.0007710180790199971,0.0013766160103399765,0.008704607498104068,0.31485776433856566,0.0010934364810053835,0.0021759484424620145,0.1212183868980233,0.0006135431840226474,0.0025253557197733338,0.011083731752746755,0.16733615074369856,0.0002940941523446948,0.00979669562003578,0.008057336385695836,7.097357785217067e-05,0.013790106418405034,0.0003722555692038548,0.010878757646676217,0.00011453538802834681,0.019390188907963787,0.04419133938952416,1.3155970648271114,1.428511544109031e-08,4.676572505536569e-06,2.064768530620853e-06,0.002893920769625719,2.8921133373764405e-05,2.20139111967177e-06,0.02244159989929112,0.0009989252569527,0.003910292912980773,0.0011392318810842668,0.00394857519222752,0.00032701317391727763,0.024430672790317364
VISpl4,0.00013862398153359457,2.562210821674309e-05,0.048495417876729084,0.002879142430043389,6.070088785177634e-07,3.488949071052457e-07,0.45499660307221224,0.0013859756451359512,0.005352758707749055,1.7010496606441366e-25,4.259858052900163e-05,3.68156222451521e-06,0.4347737988047242,0.2605074134651504,6.062318342783398e-07,0.13096629695107284,1.6786888266997133e-07,4.3644840829710157e-05,0.15360179479336059,1.094210169783056e-06,0.32737069742695374,0.0008562821071406311,4.0227496384465066e-05,0.0023235364863970712,2.9333869258373643e-10,0.021619605701566243,0.000544440532617207,0.0006456791768547656,7.601624983976444e-05,2.3941083528967543e-05,0.03033734684052611,8.961967901707533e-07,0.07902437091774484,1.3748011736883126e-10,0.010528000949593282,8.807772860646565e-08,0.11475183335082674,0.0024310930953618374,2.3974759470105765e-06,0.03224958593265495,0.001042316206682705,0.0006610124009958283,0.017225388533797042,0.04265368473960193,0.022171868766984865,0.016844016061164868,0.0015930497089125762,0.1295932742986112,0.4546276979360893,0.12756882023784952,0.5654431743207143,0.24008537028021992,0.5101329637500736,0.007807301341360401,0.011338274510155486,0.02009743324540328,0.0005268177060546538,0.01118036895283301,1.5365344668752534e-11,0.1464297771909116
VISpl5,0.00014902347230147847,2.4747903249659796e-05,0.045510062839154264,0.002640660878846233,5.61795457490961e-07,4.081379237412401e-07,0.419670615475783,0.0014263318128254722,0.005655362439239058,1.4593249065942173e-24,4.418915659268956e-05,3.887167732432578e-06,0.40598264989170113,0.24203258999647864,8.935930010388918e-07,0.12321527150775234,2.396185226561886e-07,4.1752011985309225e-05,0.1431979595846906,1.3526156951956033e-06,0.31060296288027733,0.0009145809697830586,3.729381677728631e-05,0.0021246920996690942,3.3889524156974223e-10,0.0196411564450272,0.0005060620999146356,0.0005970626815128697,8.196931370153056e-05,2.2647056239706585e-05,0.02801082363323061,7.943000159916491e-07,0.07099073203107523,1.2224599838109893e-10,0.010931327925284177,1.0856613442778675e-07,0.10517900120033907,0.002317009595686738,2.5905001423963876e-06,0.029582227501920924,0.0009818990817669331,0.0007039448876672193,0.015982573884092147,0.0401861338499779,0.020697426879344387,0.01557505145726949,0.0017176548200921635,0.12574056030175007,0.44072317910360437,0.11627489973076284,0.5078632103705848,0.22015720396415775,0.4722863307695245,0.007304449770921087,0.010341219801345843,0.01835441029073184,0.0005269210010981968,0.010168384788548724,7.909874808234333e-11,0.14017041300646252
VISal2/3,0.0062334058121501544,0.00021248327083529838,0.061139667622836694,0.010858791925802828,0.0027919051391272673,6.701251112599863e-09,0.43628316761587255,0.0035284659559956613,0.004716521770901283,1.6675635039332735e-10,0.002737239348591268,0.00021189287497244238,0.4102331394850604,0.2361496562837601,0.00024194145076856586,0.6478911910848281,0.00033313688086446556,8.37374593311358e-05,0.2854022918060881,1.2824969859555785e-06,0.11034337476343627,0.0002904062017242011,1.188626711901179e-05,0.0002951751685285966,0.0006916427832088933,0.12336374677159279,0.0002283349023195961,0.025111783600954136,0.00946129410386259,3.092316633448892e-05,0.015087511143695121,0.0010986271614136002,0.024058948968605772,4.537360147234308e-05,0.007707928072056946,0.0001279400200562452,0.14649931011517586,0.04446502873146919,0.00011287299579088436,0.007712817666384812,0.025418371037204894,0.0002485844168096745,0.13355966981211864,0.014006559732299705,0.14179456774668586,0.27719257059312113,0.005724314526009537,0.01545603601038115,0.10645325124508744,0.4878374466362377,0.2335993053512847,0.1437037780774178,0.6202552902123805,0.11098153700175638,0.03895037539485002,0.12345964110174917,0.0017016332693190097,0.10455441901694776,9.384882798429087e-15,0.06620787464193222
ENTl,1.940289143619102e-05,4.698051192605364e-05,0.0002349274825996658,0.0002418413107243444,2.3008583433717497e-06,0.0010962317852094814,0.032549881919832886,0.0003378761899120851,0.0007527208316048741,0.0,5.236521068594361e-06,1.1475622055576518e-05,0.00295351029311502,0.00222598967128213,8.063047954766772e-06,0.0020991106913803253,4.379778048934493e-05,0.01195683677984329,0.015713594357284966,0.001554568300041689,0.03956005367848449,0.0014761384897391701,0.05255554948832563,0.38748379353872103,1.6915768778454218e-07,0.0027311395484163545,0.15496559417505992,0.0012668833347054807,7.45529985736615e-05,0.009582098130794029,0.40551749998661774,5.748396264522636e-07,0.6294717926237172,0.0,0.07170713669642889,7.065475659271769e-08,0.00018728235591031008,0.001008817831563351,2.4691708570779106e-06,0.3145120390359588,0.0030796375635968997,0.002021462968277225,0.003360239551900821,0.27897789720873367,0.002362180270281161,0.011380455238889845,8.126503847968247e-05,0.0033659684530221398,0.028708284516810276,0.027672395912878955,6.3898620960763655,0.0365770919361678,0.047656714503440535,0.005996167121597421,0.02203795976758375,0.003680899927201858,0.0009045128985411272,0.0015751412599720055,0.0018065540231019365,1.3928697615612418
RSPagl2/3,0.0006332568099871059,6.169317394841941e-05,0.02497696240028613,0.003192062521655221,0.00442555816376506,5.211152930795835e-10,0.15251787606556413,0.0013585530319101817,0.0020347660156816434,9.32543765622109e-08,0.00040620608975963245,0.00018205784878042914,0.25304452506794733,0.17051367741498796,6.013945878222013e-05,0.44566189872290424,0.0004986946319161386,0.0008416884721748762,0.40316759615696945,4.17853657452094e-05,0.04911227057528143,5.253027292831475e-05,0.00018522708212234765,0.00016313911535174974,0.0008609769012054094,0.01477600640140095,0.0017969952035660915,0.026870828805149963,0.002461698303059771,0.0002519547900390682,0.004363821864128243,0.0003465054372096734,0.004842530187274491,7.439796611068982e-06,0.008341187753473934,6.426617625499756e-05,0.06486078219443532,0.07578652827089001,6.982203019062564e-05,0.005394651266276692,0.07563858505507279,7.487284032088926e-05,0.23175171363047534,0.027478867901975863,0.05925149916013668,0.45847092757885094,0.001974092028950919,0.008991442727141587,0.08821030137766205,0.05896132950729113,0.0857107913434634,0.4573699963797157,0.08906236802304342,0.10829473154311807,0.034341363984958274,0.049500442319207485,0.004079734330750476,0.038756507939498454,3.16656413730815e-05,0.10033788866597367
VISl2/3,0.00030555289816423375,2.8929772230211916e-05,0.05720473618122785,0.005287717508385544,0.0001297894387556425,2.18061930870423e-07,0.5244152057601985,0.0013349021143873954,0.002526235635732366,3.89188669422166e-15,0.00015768034096914736,2.302859322121199e-05,0.5361361306305207,0.28541726803089884,2.9832167872020692e-05,0.2982268695086491,8.565024795242012e-05,5.050160327512421e-05,0.22400827637165852,9.9029278924719e-07,0.22144375150846443,0.00026883172712051986,4.311503572579413e-05,0.0019482970151543078,3.2627252394746106e-05,0.038427813681785994,0.0005241371955999438,0.002709171790054231,0.00036497253711425805,3.541848739137163e-05,0.022193575953510278,5.590393976653207e-05,0.05778098818629691,2.5547464421303706e-06,0.005222473218542197,2.466697210383946e-05,0.14952275253850478,0.011178436293792277,8.468605245543009e-06,0.021968001902883314,0.003531910991876627,0.0002017242186085989,0.04319184586710136,0.034161045634608984,0.05487086568241173,0.07378159562524053,0.0006688502740902594,0.06772073682410011,0.2764585653451038,0.22001648883106958,0.42985618695532696,0.1975399804262873,0.6373847277185266,0.03177676185282673,0.014337243598590434,0.03891838304889321,0.000500917539724288,0.02846653981200233,3.382264889537417e-14,0.11058569472224793
PO,0.0029623987863031556,0.0005124173227107836,0.0009327219864356623,0.00011256948248136565,0.0010765937724014746,1.440386433741108e-07,0.010089897864005862,0.0010463052994884382,0.001553908807751478,3.266916568638501e-07,0.0002814333584151004,1.9017529118836545e-05,0.028634596180964443,0.005546501898246376,3.935960770634982e-05,0.05814355527353524,1.9556430884578103e-05,0.00037648744682551225,0.36999699505255074,1.4422767498006126e-05,0.0029704171528920713,0.0004893943915571889,0.0011322964704889686,0.0005746415519589365,4.793108272422611e-05,0.0023259270212313433,0.003748763762533334,0.0052660749969872115,0.0003589561600812527,0.0007060451593221817,0.0046622318200262025,0.000679994157622264,0.001725394756926781,1.30071442974634e-06,0.02046148918014092,5.6742729360063806e-05,0.0022659143366797023,0.08792034803822454,1.4599564125019854e-05,0.00019176446447800047,0.05261877473067345,0.0006829059643773944,0.276219818762842,0.002239083412174268,0.6164604194885612,0.05633532742605362,0.0004341691847614896,0.000667768197758794,0.005156734901692653,0.006246100686416323,0.016405535164631897,0.019759851766997138,0.008873374835963024,0.9930596139548592,0.13271614188319605,0.011254742855340763,0.003979525582428976,0.004534118413692807,8.934952559294235e-05,0.12275542096917477
GPe,0.0005580200009558631,0.00025546223973269374,2.251295578680132e-05,0.00022207557297291775,0.00022059789426226672,0.0006182072745061604,0.00010220947045713028,0.00047557704877693895,0.0014226974472790056,5.037780515675084e-06,0.0004977232370342896,2.9658170126649398e-05,6.566125093797498e-05,0.0025152384132488704,0.00011098335267313019,0.010031675976897891,0.00013007163060066226,0.02724648227018004,0.8392537471710491,0.0005611709560397498,9.861857450070997e-05,0.0007171352080426865,0.03416560195447489,0.053631273031001306,2.7377817119975656e-07,0.00016546787159034483,0.12120935425891793,0.009874703845372044,0.00024934539495118525,0.009075246904212115,0.001885411862086474,0.003036865951261211,0.0004500529588195578,3.6562655230501136e-05,0.02498040943399476,0.002061156597887518,0.00028620529133846804,0.24286020002358752,8.559946923898649e-09,2.532559178907352e-05,0.2101314593564844,0.0003392871065325227,0.05988864274799109,4.9731606853441876e-05,0.04424167632860576,0.23046764433194533,0.020271600151434435,4.066511293430142e-06,2.8243164540234262e-05,7.394966496861472e-05,0.0201840424831241,0.00013076880487532792,2.2273668084133522e-05,0.06624695765307737,1.0469528726426742,0.0034962722024593014,0.20572641946807296,0.0010492702635602235,0.0013344991420560955,0.015501189796774464
POL,9.523514741454904e-05,0.0001406095755871279,0.002161523301973052,0.0007117967257395855,0.002343686194008358,6.856346614143379e-10,0.03512721611161442,0.00041455704649061027,0.00043704659165731804,1.637207842169767e-14,2.5614262191404522e-05,2.5929522497304868e-05,0.08750523097125895,0.020841693631556683,4.601931770165798e-05,0.13275758887011205,2.207438085424726e-05,0.0010209919797005379,0.36921619195919736,2.9237183852083014e-05,0.004866672853403044,0.00022240525046608766,0.0007896120046746724,0.003520039865060034,0.00010985705005614215,0.2026300447005459,0.002222225257544405,0.03563480709303693,2.7906632368865954e-05,0.0002998283132706675,0.005028926391659144,9.125162476308111e-05,0.0014853201086235928,2.525567308643969e-07,0.014024160926075582,1.7927337523887498e-05,0.00947804350873596,0.006411428766763494,2.809694742262531e-05,0.00011776540025087294,0.014264427716880537,0.0005168104949636124,0.2736942121750779,5.587340082691056e-05,0.3475090036773568,0.25450950660386323,9.033980399688378e-05,0.0014865992006991157,0.010349914398429977,0.01928053409871806,0.028871363981024988,0.01514759581419653,0.02706941186918885,0.2796803656644222,0.25895098362720664,0.07359310840428859,0.007762479206260248,0.2710699169853535,2.217835057538846e-06,0.12176574100524223
GPi,0.0009313769015580859,0.00023499820179733605,7.499097399362634e-06,8.940996056789528e-05,0.00015821824567344479,0.00013570598987644832,5.158853772581036e-05,0.0004027274982210541,0.0010992325359626667,1.6339506728059023e-05,0.0012119888716994104,5.752515036358743e-05,3.2696734233771e-05,0.0010732059387642263,4.455844872834701e-05,0.005348462973649161,5.240610727419837e-05,0.029437094014063723,0.39179070265055227,0.0002955075806331302,0.0002887069022537747,0.0001313298069857742,0.09024211607361152,0.12779250561050398,7.2695027192812155e-09,7.076318870657539e-05,0.1188393063832238,0.00557768418846945,0.00046071206527732614,0.003960675958896993,0.0011186144490284526,0.005917859555943683,0.00032148299339916913,2.0727192749099945e-05,0.03792045018940626,0.0031730755312376273,0.00013160214637467516,0.10031714393262503,2.5732488106049948e-09,7.261412215657924e-05,0.10518989935178695,0.0003052692180619875,0.028040971792861774,0.00012886433270281483,0.01801393550703249,0.12865052710020136,0.03630785841110687,1.3449407062446799e-05,9.379184907147523e-05,2.9820269523212467e-05,0.05320162580288638,6.760193942264244e-05,8.981875413855095e-06,0.027367951826869803,0.5101950757610526,0.0018059554517676913,0.11178654514114554,0.0005609146499160859,0.0006637979862092976,0.00897732413504334
MGm,0.00021913413829280663,9.248203366070286e-05,0.0004664843974289665,0.0005176051392936026,0.0009184526350043116,3.8745236826006027e-17,0.01200083716756039,0.00039786203370621655,0.0002570898132862218,4.529775486664653e-13,3.67630482602545e-06,2.762393432513309e-06,0.036678016379119396,0.004798045221092361,2.492553857975202e-05,0.020079535627065687,1.892167058789525e-06,0.000722282245399353,0.3706108828353328,2.1129460058140622e-06,0.0005373566062381931,0.0003754157855677105,0.0011495445692839687,0.0008853940730745174,7.919993042879406e-06,0.061332621133208774,0.0035895433233378454,0.05518346657518034,0.00015618343050871617,0.00047183329959072875,0.008336993549287132,1.7941721854454185e-05,0.0019075203844742005,1.3660647269574878e-08,0.027743426357991267,2.0937369857811967e-06,0.002131530137167742,0.0008752986034042374,1.937210616790583e-06,0.00010999424211889655,0.002032420764126214,0.0012014591133751372,0.4967017160905689,1.8905647291763313e-05,0.6267799243809509,0.28607395083382403,5.629899766517312e-05,0.0002722992488731934,0.001306660574950011,0.00638555568077056,0.037029762375388,0.0012778052193376187,0.0110753685043877,0.19274974836963304,0.477989023596267,0.023038366071788073,0.013089822208794849,0.44560467272383153,2.9781192409005216e-06,0.09403863877597779
PS,3.711349810172392e-05,0.018009492927724195,7.887614102040013e-05,0.00026908017051363586,0.0003658280411918304,0.06956097873149633,0.00018775940378906587,0.00038103094903767346,0.0004122449083138789,2.695414041216441e-07,8.133531273505963e-05,0.0008197676318219048,0.0003640252868615671,0.000699939751809719,1.1825476546047582e-06,0.0022949943439776665,2.0696863219630118e-06,0.2264966894335771,0.023835013401223813,0.08954365452479968,0.00011480053930797267,0.13079927661369165,0.007819470591991083,0.0020885385893509734,2.5786796797701736e-05,0.0002054346349861587,0.40911046767009257,0.0019509642134141088,3.426062002699896e-05,0.5750429726503637,0.0005024102131626737,0.0019325154555739203,0.0006401512411445686,3.597829436265724e-05,0.15544687324999762,0.000383105807887423,6.182546636258131e-05,0.0010816308742539948,8.118474606675689e-07,0.0005067970973795467,0.011383719950746347,0.04172438021350939,0.0016264157265629003,0.0013644623161535338,0.00025976826804424664,0.07758291712799043,0.004128633934571293,5.787477002450316e-06,0.00048613939841708417,7.325349758957083e-08,0.005985487149829687,0.00023096020035411535,8.00706536019922e-07,0.0002125108210228654,0.002142032805455242,0.0006290493836137162,0.002467479537451594,0.0005258942047955193,0.07760047315962099,0.012112988016629089
DG-mo,0.0009003337213267426,0.0003783239171206916,0.00023050777397082888,0.0015339144619297917,2.1813319505050733e-06,0.00131995249026715,0.0031722639747114954,0.0032928514395231794,0.009275548569552523,0.0,4.197457312296513e-07,3.7876243584309815e-05,0.009620185555588145,0.021637996574614075,9.730628817219794e-06,0.00036877009544318583,7.99646437293479e-06,0.01893934631498482,0.006799291753296357,0.00265999984058337,0.003272589142482168,0.003961967902804439,0.004339709762405731,0.047379622527552505,3.1554516238797175e-06,0.00018967387926537588,0.037964526541333934,2.8736607013558952e-05,0.0008689293837377628,0.018425133595227728,0.09056660043707551,1.3131180599065732e-05,0.15057213060397706,0.0,0.20652270891446145,6.65143393651916e-08,0.0006181162071610409,0.00042211766036113373,4.774941444705353e-07,0.09903794112501053,0.003161534700441181,0.0023732041445372934,6.613110816995695e-05,0.11731827833582428,5.508225077038515e-05,0.010754585773123616,0.002075140429274391,0.00017091606561230494,0.003591726223993235,0.00042717754603115247,0.31721885795023747,0.0013402267685229741,0.0015249652342530918,3.9053114010650544e-05,0.0005513314332716798,3.570443592704634e-05,0.00020409923682278573,9.176294258009282e-06,0.001529502963019506,8.95291706180792
